iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
54,-0.18238710676182107,35,683,278,2.0794415416798357,0.24472026276945438,0.253262605210267,0.2513924310435372,0.25062470097674366,0.3615379799204875,0.3615379799204875,0.3615379799204875,0.3615379799204875
55,-0.17461096423919367,35,688,282,2.0794415416798357,0.24186372172548418,0.25305623967818,0.2559261588136033,0.24915387978273668,0.3081042243787061,0.3081042243787061,0.3081042243787061,0.3081042243787061
56,-0.1404470178913998,35,693,286,2.0794415416798357,0.242907742121742,0.2533708572720422,0.2552850212171352,0.24843637938908256,0.2846840891603375,0.2846840891603375,0.2846840891603375,0.2846840891603375
57,-0.09101158129433638,35,698,290,2.0794415416798357,0.2509076259394037,0.25128272345837255,0.2509888647195572,0.24682078588266917,0.3077894327649674,0.3077894327649674,0.3077894327649674,0.3077894327649674
58,-0.08491778481573789,35,703,294,2.0794415416798357,0.2503112977263589,0.251910156706136,0.251609227592254,0.24616931797525068,0.29345384649890877,0.29345384649890877,0.29345384649890877,0.29345384649890877
59,-0.07738236089710795,35,708,297,2.0794415416798357,0.25495842179128675,0.2505421809860449,0.2481920546098787,0.24630734261279114,0.3033404735541568,0.3033404735541568,0.3033404735541568,0.3033404735541568
60,-0.13275808261417837,35,713,301,2.0794415416798357,0.25676595280119213,0.2490546856336666,0.24573652536572957,0.24844283619941276,0.28134276154692195,0.28134276154692195,0.28134276154692195,0.28134276154692195
61,-0.1019676677746076,35,718,305,2.0794415416798357,0.25200140576204055,0.246769370271712,0.25330786507510933,0.24792135889113967,0.30196188309554156,0.30196188309554156,0.30196188309554156,0.30196188309554156
62,-0.18650350705052826,35,723,309,2.0794415416798357,0.2508113852637194,0.24953976291457397,0.25283621264429473,0.24681263917741178,0.28664624861782134,0.28664624861782134,0.28664624861782134,0.28664624861782134
63,-0.17770055691955872,35,728,313,2.0794415416798357,0.2486210248966156,0.25663743209290096,0.2491398319547085,0.24560171105577472,0.27904763481084377,0.27904763481084377,0.27904763481084377,0.27904763481084377
64,-0.21522273478304482,35,733,317,2.0794415416798357,0.24777429789336033,0.25479540157651465,0.25110638456404155,0.24632391596608488,0.2978133363430836,0.2978133363430836,0.2978133363430836,0.2978133363430836
65,-0.21632422772858312,35,738,321,2.0794415416798357,0.24743403789891877,0.25287744552709185,0.249075904530168,0.25061261204382473,0.2946996975399992,0.2946996975399992,0.2946996975399992,0.2946996975399992
