iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
67,0.14140420253971223,30,231,422,1.3862943611198906,0.25221541258556485,0.24820460119457805,0.24958786440540612,0.24999212181445135,0.4692792287545757,0.4692792287545757,0.4692792287545757,0.4692792287545757
68,0.01513061894622495,30,235,427,1.3862943611198906,0.2513270887738174,0.24695031918737653,0.2512806711203621,0.2504419209184442,0.4843989722951614,0.4843989722951614,0.4843989722951614,0.4843989722951614
69,0.029883655536208198,31,239,430,1.4916548767777171,0.24865756989608317,0.24794164148038436,0.2523723657060044,0.2510284229175281,0.4792505388538149,0.4792505388538149,0.4792505388538149,0.4792505388538149
70,-0.022640508924157816,31,243,434,1.4916548767777171,0.25053717079021826,0.24785381727299746,0.25097830411841193,0.2506307078183725,0.4950813432445272,0.4950813432445272,0.4950813432445272,0.4950813432445272
71,-0.03407635856359592,31,245,436,1.4916548767777171,0.24776294066105173,0.25047818668330596,0.2535824683383463,0.24817640431729548,0.4921125972790725,0.4921125972790725,0.4921125972790725,0.4921125972790725
72,0.08429359138914574,31,247,441,1.4916548767777171,0.2519308550383771,0.24821480688444805,0.2539351452730086,0.24591919280416838,0.4522551982344887,0.4522551982344887,0.4522551982344887,0.4522551982344887
73,-0.02935891781288369,32,251,447,1.6094379124341005,0.24970278381250102,0.24973246983487113,0.2533339791848389,0.24723076716779,0.4581070370492821,0.4581070370492821,0.4581070370492821,0.4581070370492821
74,0.06018195006270094,32,254,451,1.6094379124341005,0.25139584795701897,0.2478220793938918,0.25331305450212394,0.24746901814696595,0.4015390098192674,0.4015390098192674,0.4015390098192674,0.4015390098192674
75,-0.1572642767973678,32,258,455,1.6094379124341005,0.25212808340005194,0.24925501244292755,0.2515588930063216,0.24705801115069884,0.38982067851498536,0.38982067851498536,0.38982067851498536,0.38982067851498536
76,-0.1737711172733069,32,259,457,1.6094379124341005,0.2525128819953507,0.25262179432141524,0.2509820706627669,0.2438832530204671,0.40708225128234754,0.40708225128234754,0.40708225128234754,0.40708225128234754
