iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
25,0.002125198541091271,53,578,754,0.7550225842780328,0.24971631572159594,0.24934993744820502,0.25169192090783143,0.24924182592236768,0.35815244750139025,0.35815244750139025,0.35815244750139025,0.35815244750139025
26,0.03017548070165594,53,598,774,0.7550225842780328,0.2469228199988929,0.2484445176662284,0.2539904653306982,0.25064219700418316,0.3532702179246945,0.3532702179246945,0.3532702179246945,0.3532702179246945
27,0.004644474717941624,53,624,795,0.7550225842780328,0.24616296753752898,0.2500114668244902,0.25297140790410716,0.25085415773387204,0.3671090795328064,0.3671090795328064,0.3671090795328064,0.3671090795328064
28,0.07509488092747446,54,647,814,0.7765287894989964,0.24658524525657344,0.24959906112821742,0.2520850917803842,0.25173060183482354,0.3550782246172697,0.3550782246172697,0.3550782246172697,0.3550782246172697
29,0.08402839496623357,55,663,831,0.7985076962177717,0.2471444556973389,0.24964701940386114,0.2513577446784527,0.2518507802203488,0.3471125206830817,0.3471125206830817,0.3471125206830817,0.3471125206830817
30,0.07597934930956997,55,681,850,0.7985076962177717,0.24669748400183195,0.25131371770803707,0.2506511840895127,0.25133761420061657,0.3285506494498907,0.3285506494498907,0.3285506494498907,0.3285506494498907
31,0.00699953719017373,55,698,869,0.7985076962177717,0.24716525585133858,0.24945659970510545,0.25176493298689195,0.2516132114566641,0.3402443566070586,0.3402443566070586,0.3402443566070586,0.3402443566070586
32,0.03218800378625674,55,716,888,0.7985076962177717,0.2487253723874174,0.24953016208505022,0.25187595042713745,0.24986851510039654,0.37483534952434144,0.37483534952434144,0.37483534952434144,0.37483534952434144
33,-0.04077797968116095,55,736,911,0.7985076962177717,0.2476516750328078,0.2510879064186493,0.2514119151062513,0.24984850344229328,0.40989690404682044,0.40989690404682044,0.40989690404682044,0.40989690404682044
34,0.015172508519882508,56,754,931,0.8209805520698303,0.24935487194059297,0.24998318987425297,0.25037344049639887,0.25028849768875394,0.4391909802825713,0.4391909802825713,0.4391909802825713,0.4391909802825713
35,-0.03693619906382356,57,769,947,0.8439700702945289,0.24988738331906638,0.24815188127812363,0.24976090314394808,0.2521998322588616,0.40873814999458696,0.40873814999458696,0.40873814999458696,0.40873814999458696
36,0.017533067612618147,57,783,968,0.8439700702945289,0.2504812470035919,0.24759516293889317,0.24976618801408343,0.2521574020434326,0.37887974221705584,0.37887974221705584,0.37887974221705584,0.37887974221705584
37,-0.002450898948390571,57,800,989,0.8439700702945289,0.24940795416563452,0.24873858167832866,0.2510014955136066,0.2508519686424306,0.3587659803145863,0.3587659803145863,0.3587659803145863,0.3587659803145863
38,0.07297381455640745,58,814,1008,0.867500567704723,0.24835357883501127,0.24835066731190653,0.25132377168352327,0.2519719821695566,0.3489300487847854,0.3489300487847854,0.3489300487847854,0.3489300487847854
39,-0.005767791120842085,59,832,1027,0.8915981192837834,0.2495497405717029,0.2477453917020182,0.2508490971631254,0.2518557705631517,0.3499698537490832,0.3499698537490832,0.3499698537490832,0.3499698537490832
40,0.07098761104882727,61,849,1046,0.941608539858445,0.2510758666069422,0.24662850410700152,0.24870574306838347,0.25358988621767453,0.37687802486385746,0.37687802486385746,0.37687802486385746,0.37687802486385746
41,0.009615975172008247,62,867,1065,0.9675840262617056,0.2523784386633457,0.24571368442674324,0.24864865262095578,0.2532592242889547,0.3652095998033666,0.3652095998033666,0.3652095998033666,0.3652095998033666
42,0.0802597959722621,62,883,1083,0.9675840262617056,0.25346297323248257,0.24740781014728028,0.2469082841386578,0.25222093248157584,0.36917397851684824,0.36917397851684824,0.36917397851684824,0.36917397851684824
43,-0.00922246833287677,64,899,1101,1.0216512475319814,0.2522461914604037,0.24533413445331914,0.24882626005310085,0.25359341403317665,0.3600125675603584,0.3600125675603584,0.3600125675603584,0.3600125675603584
44,0.003465309810045814,64,917,1121,1.0216512475319814,0.252890062720907,0.2455816639434974,0.24959814589770743,0.2519301274378938,0.3609768731110555,0.3609768731110555,0.3609768731110555,0.3609768731110555
45,-0.04872063406800122,65,930,1138,1.0498221244986778,0.25084352728182474,0.2474896030803733,0.25032149366938306,0.2513453759684211,0.3615436099160268,0.3615436099160268,0.3615436099160268,0.3615436099160268
46,-0.05528146987927194,66,942,1158,1.07880966137193,0.2510397278744956,0.2498935669908973,0.24850601243560297,0.25056069269900266,0.3611152257415202,0.3611152257415202,0.3611152257415202,0.3611152257415202
47,-0.02671847514431497,66,952,1174,1.07880966137193,0.2520770664635386,0.2491162462985517,0.24789578902176312,0.2509108982161465,0.38637134974374543,0.38637134974374543,0.38637134974374543,0.38637134974374543
48,-0.02241251079591664,67,966,1191,1.1086626245216114,0.25030015608918293,0.24948145663236923,0.24971123809352033,0.2505071491849278,0.4395501653657694,0.4395501653657694,0.4395501653657694,0.4395501653657694
49,-0.0037812578906321202,67,975,1209,1.1086626245216114,0.24980298176985682,0.2487034971226035,0.25089482468617214,0.25059869642136673,0.4294070419244892,0.4294070419244892,0.4294070419244892,0.4294070419244892
50,0.02452218251247339,67,987,1227,1.1086626245216114,0.2501683088737767,0.24815554722554506,0.2507849515098853,0.25089119239079755,0.41755398692308837,0.41755398692308837,0.41755398692308837,0.41755398692308837
51,-0.03402556660975952,69,995,1246,1.1711829815029449,0.25004563822605474,0.24786785960226426,0.2512275499872398,0.2508589521844402,0.4054844804750536,0.4054844804750536,0.4054844804750536,0.4054844804750536
