iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
28,-0.06343034392525759,10,684,629,0.22314355131420976,0.19048484008760466,0.20779768061533216,0.20674638508777018,0.2005411994998202,0.1944298947094795,0.429710718810835,0.429710718810835,0.429710718810835,0.429710718810835,0.429710718810835
29,-0.21527728917376557,10,706,647,0.22314355131420976,0.19069290567606792,0.20736521388457438,0.20660358983609128,0.2004613093624692,0.19487698124080177,0.43806986033694223,0.43806986033694223,0.43806986033694223,0.43806986033694223,0.43806986033694223
30,-0.010059053819135251,11,725,663,0.24846135929849963,0.19091261091242984,0.20722312694101722,0.20658224078317758,0.2004888434483227,0.19479317791505377,0.43099776928528255,0.43099776928528255,0.43099776928528255,0.43099776928528255,0.43099776928528255
31,-0.11883510345359163,11,744,678,0.24846135929849963,0.1909126109124298,0.2072231269410172,0.2065822407831776,0.2004888434483227,0.1947931779150538,0.43099776928528255,0.43099776928528255,0.43099776928528255,0.43099776928528255,0.43099776928528255
32,-0.016937436554743623,11,764,691,0.24846135929849963,0.19134355763884056,0.20748551612365454,0.20575887036660387,0.20039824573039125,0.19501381014051158,0.41283040041449337,0.41283040041449337,0.41283040041449337,0.41283040041449337,0.41283040041449337
33,-0.08496986956265587,11,784,705,0.24846135929849963,0.19087850195506037,0.20731071400315182,0.20651399072903961,0.20038894587758163,0.19490784743516745,0.4325626284200829,0.4325626284200829,0.4325626284200829,0.4325626284200829,0.4325626284200829
34,-0.07198906606918282,12,805,720,0.2744368457017603,0.1896697710052932,0.20726867591678935,0.20694041940979468,0.20022732991945638,0.19589380374867543,0.4662905197105467,0.4662905197105467,0.4662905197105467,0.4662905197105467,0.4662905197105467
35,-0.09292248884183678,13,824,734,0.3011050927839216,0.19024059808203928,0.20778466975202073,0.20776259274665482,0.1990656754166209,0.1951464640026754,0.4731391332401927,0.4731391332401927,0.4731391332401927,0.4731391332401927,0.4731391332401927
36,-0.09153265098787294,13,845,748,0.3011050927839216,0.18970020205933494,0.2078273678777165,0.20835344891102964,0.19829101908134794,0.1958279620705872,0.4697593721463315,0.4697593721463315,0.4697593721463315,0.4697593721463315,0.4697593721463315
37,-0.07804768813207552,13,866,763,0.3011050927839216,0.18997209989583305,0.20820947295153636,0.20743242946467957,0.19877247415082702,0.1956135235371363,0.49067523596770135,0.49067523596770135,0.49067523596770135,0.49067523596770135,0.49067523596770135
