iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_religion,layer_interdependences_neighbours,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_religion,layer_polarisations_neighbours,layer_polarisations_cultural
74,0.021123268609966984,98,1917,2051,3.912023005428145,0.19948864736630956,0.20093867247483105,0.2014493008640407,0.1988217608010685,0.19930161849374947,0.4198505300071327,0.4198505300071327,0.4198505300071327,0.4198505300071327,0.4198505300071327
75,-0.029682825455942866,98,1919,2053,3.912023005428145,0.19944614885115866,0.20093488199581683,0.201258933297845,0.19906097843363257,0.1992990574215454,0.43307925592556856,0.43307925592556856,0.43307925592556856,0.43307925592556856,0.43307925592556856
76,0.040599829335395674,98,1921,2055,3.912023005428145,0.19904629402341137,0.20088197019530019,0.20125028552732935,0.1994190844026831,0.1994023658512783,0.43535097366985187,0.43535097366985187,0.43535097366985187,0.43535097366985187,0.43535097366985187
77,0.012475525730976923,98,1923,2057,3.912023005428145,0.19898489693640167,0.20084299475971618,0.2012120886678339,0.19941902869700232,0.19954099093904604,0.44179649646398494,0.44179649646398494,0.44179649646398494,0.44179649646398494,0.44179649646398494
78,0.039097211548517266,98,1925,2059,3.912023005428145,0.1990464520525459,0.20083358339643317,0.20117666387101596,0.19942912110724448,0.19951417957276119,0.44239977769322,0.44239977769322,0.44239977769322,0.44239977769322,0.44239977769322
79,0.01615109058656356,98,1927,2061,3.912023005428145,0.19891456489034817,0.20072583783559486,0.20134254656287462,0.19927650590094398,0.19974054481023723,0.43029563985959335,0.43029563985959335,0.43029563985959335,0.43029563985959335,0.43029563985959335
80,0.07243578162963708,98,1929,2063,3.912023005428145,0.19917492120182992,0.2007141710974632,0.2013280464463334,0.19910096406646824,0.19968189718790372,0.42932296176176077,0.42932296176176077,0.42932296176176077,0.42932296176176077,0.42932296176176077
81,0.03705842743499956,98,1931,2065,3.912023005428145,0.19897693592258925,0.20058188833815274,0.2012646490650072,0.19958861050088408,0.19958791617336658,0.4079680544644366,0.4079680544644366,0.4079680544644366,0.4079680544644366,0.4079680544644366
82,0.08053598401850177,98,1933,2067,3.912023005428145,0.1992095468130453,0.2004282366274853,0.20127103336462815,0.19935839973376324,0.19973278346107687,0.40222628626633855,0.40222628626633855,0.40222628626633855,0.40222628626633855,0.40222628626633855
83,0.025891474648265356,98,1935,2069,3.912023005428145,0.1995480871303156,0.20042462460228316,0.20108979497102983,0.19908815874475497,0.19984933455161663,0.38629944395954535,0.38629944395954535,0.38629944395954535,0.38629944395954535,0.38629944395954535
84,0.06343350078167106,98,1937,2070,3.912023005428145,0.19937690189241525,0.2007958573515342,0.20098397744011942,0.1993122729356199,0.1995309903803112,0.3657466698885623,0.3657466698885623,0.3657466698885623,0.3657466698885623,0.3657466698885623
85,0.052415464422897795,98,1939,2071,3.912023005428145,0.199309007917397,0.20094861745206546,0.20098151421164567,0.1994019562923742,0.19935890412651744,0.3692333082813774,0.3692333082813774,0.3692333082813774,0.3692333082813774,0.3692333082813774
86,0.05776463806885736,98,1941,2073,3.912023005428145,0.19895490813321803,0.20136695029964397,0.20109824248050973,0.19927817426204159,0.19930172482458575,0.36965728687495475,0.36965728687495475,0.36965728687495475,0.36965728687495475,0.36965728687495475
87,0.052443459403179765,98,1943,2075,3.912023005428145,0.19911428615825616,0.2010802721171507,0.20113887310685333,0.19929512361424118,0.1993714450034948,0.37279719498326547,0.37279719498326547,0.37279719498326547,0.37279719498326547,0.37279719498326547
