iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
38,-0.04469511726265837,71,1333,792,1.2378743560016172,0.2822486694527104,0.010591552102144023,0.23236302303833678,0.1946317338030389,0.2005486259977002,0.07961639560607082,0.4035594730430929,0.23789765207711483,0.42160830151747875,0.39584092578969526,0.38647802855007,0.4319451914271599
39,0.0032850592142534053,72,1353,805,1.2729656758128873,0.2847289187270544,0.009683528823161888,0.23080752725410372,0.19400339642907172,0.20486199542847527,0.07591463333813467,0.41838879887129593,0.23522130354211906,0.43116462240772063,0.4049895621644986,0.4051312006880329,0.3891461820058772
40,-0.07683117992061271,73,1372,820,1.3093333199837622,0.28581331238123076,0.008637563719719462,0.23013544768900077,0.19512058283609518,0.2024768519598768,0.07781624141407865,0.41434021606742466,0.17467944932786464,0.4286116684312898,0.40793928816528885,0.404932694829513,0.37973417711361573
41,-0.010081961848665284,74,1392,834,1.3470736479666092,0.28640810973748504,0.009312922693020299,0.23083623448511434,0.19610082120223699,0.20541565324703281,0.07192625863511326,0.41206989504939817,0.20885286942019934,0.4225042371600133,0.39961611505377875,0.4063679141637566,0.3242059805654895
42,-0.05622377313471519,74,1413,849,1.3470736479666092,0.28461074652004587,0.0081398229218713,0.23136651233110717,0.1938030774173028,0.20593220577247057,0.07614763503720491,0.40996151382197515,0.19432059026442228,0.423285205390868,0.3947883977003126,0.41037692251636404,0.3552385133834337
43,-0.02382615505381956,75,1432,862,1.3862943611198906,0.2790356460991331,0.010041233769373404,0.22886952784748682,0.1939160573704524,0.2096632862119576,0.07847424870160154,0.40847782585934767,0.23887832493002478,0.42003172743726086,0.4015655730305791,0.4347774498750029,0.3869839888075649
44,0.021384606392858153,75,1450,876,1.3862943611198906,0.28362145196087907,0.010895554876751758,0.22454287257959746,0.19716938084593563,0.20944526672073568,0.0743254730161025,0.4032138774488906,0.2621304061169981,0.3957632782885028,0.4004271142031186,0.42684554570856387,0.34958164192511193
45,-0.034828052610978405,75,1470,891,1.3862943611198906,0.28271545972786327,0.012005392279625212,0.2255110322706429,0.1959742815878242,0.2089382315068281,0.07485560262721833,0.3849235628074919,0.29907888923104864,0.3819016929741389,0.3792964173982214,0.4054458789010823,0.3322464158458811
46,0.055190166110310974,75,1491,906,1.3862943611198906,0.28316265468812124,0.012361529316211262,0.22978644664144313,0.19689026445197924,0.20449645170746497,0.07330265319478059,0.3881697313616659,0.3387256225721639,0.4024270683402675,0.3850193375876389,0.39676010298529524,0.3271416571986478
47,0.08630682237930787,75,1510,919,1.3862943611198906,0.2834135793798246,0.01272738373340839,0.23295200310241984,0.19496316513167572,0.20571684635247592,0.07022702230019734,0.3887303659393857,0.3511649322480658,0.411393283892669,0.38836542691222525,0.39711971629886716,0.3223307804945549
